run,fold,test_bases,RF
I_incremental_D_,0,[0],0.3138706140350877
I_incremental_D_,1,[1],0.30711920529801323
I_incremental_D_,2,[2],0.2422992299229923
I_incremental_D_,3,[3],0.21891747052518756
I_incremental_D_,4,[4],0.1417470525187567
I_incremental_D_,5,[5],0.3866772823779193
I_incremental_D_,6,[6],0.2836990595611285
I_incremental_D_,7,[7],0.23597359735973597
I_incremental_D_,8,[8],0.578125
I_incremental_D_,9,[9],0.3109691160809372
I_incremental_D_,10,[10],0.03668763102725367
I_incremental_D_,11,[11],0.3004314994606257
