run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.4867037724180581
I_recorrente_I_,1,[1],0.48213912680175475
I_recorrente_I_,2,[2],0.19733220410755875
I_recorrente_I_,3,[3],0.45279103548454036
I_recorrente_I_,4,[4],0.26844552253891246
I_recorrente_I_,5,[5],0.24711800461119263
I_recorrente_I_,6,[6],0.4238301381158524
I_recorrente_I_,7,[7],0.24086066429914352
I_recorrente_I_,8,[8],0.24024728202941803
I_recorrente_I_,9,[9],0.29860971186782187
I_recorrente_I_,10,[10],0.2570371892336141
I_recorrente_I_,11,[11],0.29068122094198506
