RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9741024546051941,0.8870078419348357,0.8764399701113852,0.9330901025748858,0.5926155396414828,0.11340662059801848,0.7659797823477841,0.886625042107917,pamap2D
