run,fold,test_bases,RF
D_incremental_I_,0,[0],0.4797647058823529
D_incremental_I_,1,[1],0.19538315088053307
D_incremental_I_,2,[2],0.5607321131447587
D_incremental_I_,3,[3],0.21298031865042175
D_incremental_I_,4,[4],0.32625530851861106
D_incremental_I_,5,[5],0.536067892503536
D_incremental_I_,6,[6],0.27904102817597626
D_incremental_I_,7,[7],0.4369846878680801
D_incremental_I_,8,[8],0.3020408163265306
D_incremental_I_,9,[9],0.5283477321814255
D_incremental_I_,10,[10],0.3139728636039038
D_incremental_I_,11,[11],0.3413654618473896
