RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8834317353796302,0.7768757575886054,0.8208487825978275,0.8306619742261369,0.8460979874541612,0.9644482042900571,0.0001834862385321101,0.215527157818964,0.5549218965526526,0.604016333918816,0.35695228829641856,0.5402413958996395,smartphone
