run,fold,test_bases,n_train_samples,n_test_samples,n_features_common_train,n_features_after_nan_train
gait_default,0,[0],26469,2941,144,144
gait_default,1,[1],26469,2941,144,144
gait_default,2,[2],26469,2941,144,144
gait_default,3,[3],26469,2941,144,144
gait_default,4,[4],26469,2941,144,144
gait_default,5,[5],26469,2941,144,144
gait_default,6,[6],26469,2941,144,144
gait_default,7,[7],26469,2941,144,144
gait_default,8,[8],26469,2941,144,144
gait_default,9,[9],26469,2941,144,144
