RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9868396492627657,0.9130778762529597,0.882838479564439,0.9693069936815555,0.9118027197277047,0.868608631771624,0.8446942605291895,0.8898427000748185,pamap2D
