run,fold,test_bases,RF
D_incremental_I_,0,[0],0.30939253988350657
D_incremental_I_,1,[1],0.17925014610056778
D_incremental_I_,2,[2],0.5808564682880246
D_incremental_I_,3,[3],0.32952620165712515
D_incremental_I_,4,[4],0.2819722489221221
D_incremental_I_,5,[5],0.3608785852562155
D_incremental_I_,6,[6],0.14939702689067905
D_incremental_I_,7,[7],0.3969546334825807
D_incremental_I_,8,[8],0.1447073768531803
D_incremental_I_,9,[9],0.3100434525340825
D_incremental_I_,10,[10],0.30322025410232445
D_incremental_I_,11,[11],0.37035257941433397
