run,fold,test_bases,RF
D_abrupto_I_,0,[0],0.1079836233367451
D_abrupto_I_,1,[1],0.3529864137400667
D_abrupto_I_,2,[2],0.568516129032258
D_abrupto_I_,3,[3],0.3343298455406078
D_abrupto_I_,4,[4],0.4578283452881523
D_abrupto_I_,5,[5],0.3753351206434316
D_abrupto_I_,6,[6],0.480503144654088
D_abrupto_I_,7,[7],0.3670133729569093
D_abrupto_I_,8,[8],0.5251094514550605
D_abrupto_I_,9,[9],0.1019512195121951
D_abrupto_I_,10,[10],0.4476433121019108
D_abrupto_I_,11,[11],0.468392370572207
D_abrupto_I_,0,[0],0.10798362333674513
D_abrupto_I_,1,[1],0.3529864137400667
D_abrupto_I_,2,[2],0.568516129032258
D_abrupto_I_,3,[3],0.33432984554060785
D_abrupto_I_,4,[4],0.45782834528815236
D_abrupto_I_,5,[5],0.3753351206434316
D_abrupto_I_,6,[6],0.48050314465408805
D_abrupto_I_,7,[7],0.36701337295690933
D_abrupto_I_,8,[8],0.5251094514550605
D_abrupto_I_,9,[9],0.10195121951219512
D_abrupto_I_,10,[10],0.44764331210191083
D_abrupto_I_,11,[11],0.46839237057220706
