scenario,detector,n_folds,t_fit_scaler_total_s,t_deteccao_total_s,t_extracao_treino_total_s,t_extracao_teste_total_s,t_catch22_extracao_unica_s,t_total_extracao_todos_folds_s,t_total_extracao_mean_s,t_total_extracao_std_s,t_por_amostra_treino_ms_mean,t_por_amostra_teste_ms_mean
catch24_drift,ADWIN,11,0.03813728503882885,8.425207173451781,1.3997275866568089,0.23848550394177437,73.49780611507595,83.59936366416514,0.9183234135535631,0.00934409399367857,0.005902149102419857,0.006392022318031546
