score_sdp002,score_sdt002,score_sdt003,score_sdu002_1,score_sdu002_2,sdp002,sdp002__SD,sdp002__acf_first_min,sdp002__acf_timescale,sdp002__ami2,sdp002__ami_timescale,sdp002__centroid_freq,sdp002__dfa,sdp002__embedding_dist,sdp002__entropy_pairs,sdp002__forecast_error,sdp002__high_fluctuation,sdp002__low_freq_power,sdp002__mean,sdp002__mode_10,sdp002__mode_5,sdp002__outlier_timing_neg,sdp002__outlier_timing_pos,sdp002__periodicity,sdp002__rs_range,sdp002__stretch_decreasing,sdp002__stretch_high,sdp002__transition_matrix,sdp002__trev,sdp002__whiten_timescale,sdt002,sdt002__SD,sdt002__acf_first_min,sdt002__acf_timescale,sdt002__ami2,sdt002__ami_timescale,sdt002__centroid_freq,sdt002__dfa,sdt002__embedding_dist,sdt002__entropy_pairs,sdt002__forecast_error,sdt002__high_fluctuation,sdt002__low_freq_power,sdt002__mean,sdt002__mode_10,sdt002__mode_5,sdt002__outlier_timing_neg,sdt002__outlier_timing_pos,sdt002__periodicity,sdt002__rs_range,sdt002__stretch_decreasing,sdt002__stretch_high,sdt002__transition_matrix,sdt002__trev,sdt002__whiten_timescale,sdt003,sdt003__SD,sdt003__acf_first_min,sdt003__acf_timescale,sdt003__ami2,sdt003__ami_timescale,sdt003__centroid_freq,sdt003__dfa,sdt003__embedding_dist,sdt003__entropy_pairs,sdt003__forecast_error,sdt003__high_fluctuation,sdt003__low_freq_power,sdt003__mean,sdt003__mode_10,sdt003__mode_5,sdt003__outlier_timing_neg,sdt003__outlier_timing_pos,sdt003__periodicity,sdt003__rs_range,sdt003__stretch_decreasing,sdt003__stretch_high,sdt003__transition_matrix,sdt003__trev,sdt003__whiten_timescale,sdu002_1,sdu002_1__SD,sdu002_1__acf_first_min,sdu002_1__acf_timescale,sdu002_1__ami2,sdu002_1__ami_timescale,sdu002_1__centroid_freq,sdu002_1__dfa,sdu002_1__embedding_dist,sdu002_1__entropy_pairs,sdu002_1__forecast_error,sdu002_1__high_fluctuation,sdu002_1__low_freq_power,sdu002_1__mean,sdu002_1__mode_10,sdu002_1__mode_5,sdu002_1__outlier_timing_neg,sdu002_1__outlier_timing_pos,sdu002_1__periodicity,sdu002_1__rs_range,sdu002_1__stretch_decreasing,sdu002_1__stretch_high,sdu002_1__transition_matrix,sdu002_1__trev,sdu002_1__whiten_timescale,sdu002_2,sdu002_2__SD,sdu002_2__acf_first_min,sdu002_2__acf_timescale,sdu002_2__ami2,sdu002_2__ami_timescale,sdu002_2__centroid_freq,sdu002_2__dfa,sdu002_2__embedding_dist,sdu002_2__entropy_pairs,sdu002_2__forecast_error,sdu002_2__high_fluctuation,sdu002_2__low_freq_power,sdu002_2__mean,sdu002_2__mode_10,sdu002_2__mode_5,sdu002_2__outlier_timing_neg,sdu002_2__outlier_timing_pos,sdu002_2__periodicity,sdu002_2__rs_range,sdu002_2__stretch_decreasing,sdu002_2__stretch_high,sdu002_2__transition_matrix,sdu002_2__trev,sdu002_2__whiten_timescale,n_test
0.0988523656932207,0.07381185715516603,0.017413167938306,0.050847470308051555,0.08851530151672905,0.03092348445888301,0.023239986967433096,0.007486314581908047,0.0016817101945518877,0.00889733187894602,0.001061809141668749,0.0067980356131495355,0.0,0.0018581662233458736,0.001245352409368786,0.012844120916207033,0.0009648079136501188,0.0009160162486574271,0.054538553278020825,6.351145243929932e-05,0.0,0.00010464551874628316,0.000430047610645253,0.0023870312609195637,2.9927602389321266e-05,0.006890622787147661,0.0005719286696428404,6.061382188942665e-05,0.0007804525407137875,0.0015214878986209565,0.012248778864649127,0.005908342060928836,0.0008087492734441709,0.00850810748946658,0.0034332369412338093,2.3477570437001785e-05,0.001462406622361469,0.0,0.002621242720805056,0.0038775915183472554,0.0032245972203747706,0.0004245247948517749,0.010255189683816453,0.019556208440985393,0.0003492272919474364,0.0008801409963651207,0.009766751230940039,0.004031071130069041,0.007645336977316985,4.886057408884109e-05,0.0018078001884641126,0.0015978347045383973,0.00971679699840301,0.001162448233159009,0.0013722132091458508,0.007989767465204004,0.0017167369924890315,0.001100079121260598,0.003274442084455187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002312124239779002,0.0,0.0,0.0,0.0,0.00010179612579592847,0.0,0.0,0.0,0.0,0.0,0.0,0.09772288362879773,0.0034903964403419463,0.014787946651870545,0.013390990769739751,0.016485804107576343,0.00575177138212841,0.02197483831659851,0.0,0.017073708155290995,0.023595481264754595,0.03424536206288505,0.014946075110000108,0.011757182420866251,0.042750686109064455,4.270982623116746e-06,0.0009513468968167075,0.002399291215603389,0.0018785151871181063,0.0016056004868537262,0.0,0.0023563355807074264,0.022532624629866757,0.012682844764889957,0.0048432270419474024,0.0009048884555156203,0.0008121231483144175,0.0010531084575717993,4.158552342390049e-06,2.2380187365865095e-06,0.00015153357094126389,0.0001238206543094606,6.9584592461715285e-06,4.658764986168658e-06,0.0009170438401297735,0.0002207944624067534,0.0002820212932305389,0.0005063389678024137,0.0,0.004491630010122886,7.685153260589275e-06,2.513951761703706e-05,0.00019321216612751285,0.00015383904291064071,8.37885033728676e-05,0.0,0.0005893214213995721,0.0,0.0,0.0001602863189649022,0.00011622564880786446,4195
0.1193372688233853,0.040149653574315464,0.04197754067243639,0.07728766246572032,0.0648822154736976,0.039337676332088546,0.028567190433837434,0.008032031567822949,0.0021443919114310867,0.014695952834019888,0.00028919487453638607,0.011938803772090919,3.4473632732032607e-07,0.01215259840794247,0.00020881384319866518,0.006836954204790196,0.0006964714729195837,0.00013897976405155622,0.055622337471485234,3.987417323320516e-05,0.0013195915671724721,0.000105194110903833,0.0004662493381882563,0.002902819261041917,0.0,0.012162137150552149,0.0016631420075458217,0.0004271672095862452,0.005385498912941907,0.0014004087333791546,0.01112946713474261,0.003098120121410837,0.0036273716128406267,0.012758905590251708,0.004789443895545578,0.0006896931574813099,0.004890000119158601,3.304003370061389e-06,0.0033758947380233477,0.0051223177213123245,0.007595516382235221,0.001820520231983462,0.00704553032163466,0.008172105111574096,0.0001388463532734646,0.0005000476856284559,0.011251040083660006,0.0062478849933202225,0.003463490303655257,9.4216430429008e-07,0.0014662154070096197,0.005031823984706299,0.004043145702119471,0.00041237154072194636,0.008095583853610581,0.015725768692026784,0.0024835673686678496,0.0,0.005979931945759841,0.000577847851139039,0.0,0.005806014219692123,3.70053232447128e-07,0.0021037234289505245,0.00018646537643391876,0.0016316465033569252,6.116282283383481e-05,0.0024769405443520786,0.010549614047571107,4.5341783639843817e-05,9.575591459336638e-05,0.003672440053249166,0.005054892250398384,0.0,0.0,0.00019236077903526488,2.9102658332671235e-05,0.00040037448088395424,0.0003908822711713651,0.00480663217336381,0.0420189324357163,0.0021242704088728624,0.002692204843182227,0.04412670102872653,0.00708303777533095,0.001438896852397423,0.016568155041817627,0.0,0.014422734022752582,0.0017627203421079086,0.018384221567820932,0.0032752508155578755,0.02154018568373639,0.07568793118004867,0.0007363693790831092,6.023694131896695e-09,0.0006804305547662184,0.000880075997242624,8.56575754854181e-05,0.0,0.0008160338947108075,0.009418481664309915,8.145964863441616e-05,0.0020610015523000918,0.0006011965027266286,0.0016452945679201049,0.0001968823439908324,0.0,0.0,2.4346379246279194e-06,0.00011341683620444283,0.0,0.0,8.910958666001717e-05,1.0465642838591013e-06,0.00022107212253280324,0.0,0.0,0.002634154835303393,0.0,0.0,1.694698463088703e-05,0.0,0.0,0.0,0.001136501410086911,1.331786045752342e-06,0.0,6.1028424182810824e-05,0.00018624257631144796,5528
0.10443319697347257,0.07555480254986244,0.02451377874124827,0.0959292199109376,0.11287955229098075,0.011245935534048348,0.03865484529680379,0.0001493304783727549,0.004777951334938743,0.010779058211282787,0.00011510902357928863,0.003439815225309037,3.2697465693434073e-07,0.0025393669216453763,0.0002161633357400944,0.008653277287562608,0.00020648299560621958,0.0031197660830680914,0.013881420404201246,6.98279449708463e-05,0.0007684774447977255,2.699267783860508e-05,0.00035444674657777466,0.0012827215913613914,0.0,0.018990294546523307,0.000261798577177805,9.861878971643111e-05,0.00026077598963548596,0.0016305080180445907,0.014268843881087765,0.014654707147843957,0.005007090577146528,0.012648695674550238,0.0030052307339043464,0.003378029036786369,0.0028958997300254723,2.496304593933212e-05,0.0030942930056781343,0.013269495084482101,0.006985008295486862,0.0006664012404574411,0.008528287162329397,0.0436036249087164,0.0006778722951990307,0.0005527852216681502,0.006633425910026559,0.0059982170461612356,0.02099279213349952,3.40096005713419e-07,0.0010791917776604592,0.00415361178521791,0.0044104148887308455,0.0015861700040424166,0.005730728894123002,0.02681889479036116,0.0028876335332091514,0.0024816784811083083,0.007572389922690837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080768179227819,0.0,0.0,0.0,0.0,1.4973744217649497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06731374605584883,0.002529455816959823,0.011363181313280658,0.011776839383428562,0.007557960063325484,0.0014318602164923074,0.015915539598800574,0.0,0.0168337462971245,0.009499609126074386,0.01786432386698073,0.0047106964377633485,0.006153781013509652,0.030815521614212915,0.0,0.0,0.00024350510608903454,0.0004837723321719532,0.00131051150612674,0.0,0.0015541654840900755,0.011581421601464142,0.00038722251709697304,0.008569236107771142,0.0008742352594060207,0.0009632822309821133,0.0007827458067750562,0.0,0.0,0.0,1.4768987342613094e-05,3.034712746884981e-05,0.0,0.0007685894162334725,0.0,6.671664985277129e-05,0.0004211206503832402,1.4824470718141903e-06,0.001198944688603314,8.815100885484477e-05,0.0,1.8217220482682054e-05,0.0,1.9782987926397683e-05,0.0,0.00016055111926673417,0.0,0.0,3.8929645761962607e-05,0.00012366942387729158,6924
0.08252149970492514,0.055102114965388964,0.023115469245777558,0.0684366844985411,0.097587941971827,0.02043366480526907,0.017227770894132008,0.005727316015458628,0.004302277946412642,0.01085103442974582,0.000517616644627685,0.0038790969635571133,0.0,0.0028873903559634728,0.0010197096185027288,0.01372520916330024,0.0002906470317738412,0.0007303492910207551,0.03157865653269165,0.0002862378936881774,1.830591509687927e-05,0.0002703752205270304,0.00027584950339242263,0.0006936979185820123,0.0,0.01395919734410355,0.0005877673284986813,0.0005777214684817134,0.0007346354077118778,0.002281512998693575,0.0129372874712872,0.0047870366075239154,0.00025645604289912323,0.004330218711621447,0.0058841710185931284,0.0004998902392858921,0.0022626517668950905,0.0,0.003929406743081183,0.004012893172165511,0.0063801145290875915,0.0032157553538187935,0.008327217920500602,0.019500081067228864,0.0006455432874919496,0.0019097852975057345,0.006515575364973154,0.00421526768706503,0.004381764318437755,0.0,0.00018333267221919632,0.003079411767862051,0.009433326453000176,0.0019374141480784219,0.003307145580579914,0.004580184029467913,0.00234834553173823,0.002016267068893585,0.002211026439201877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034130663071532453,0.0,0.0,0.0,0.0,0.00030270523860936096,0.0,0.0,0.0,0.0,0.0,0.0,0.1253213395598362,0.002369179073590169,0.020659707609217457,0.03053853847994245,0.019196680033980163,0.0032795595717968686,0.017160567879930356,0.0,0.027239671117236203,0.014215132286750096,0.024009908277319185,0.007799507387548044,0.02303221088771212,0.05547306546571898,9.233346588548374e-06,2.9314784342645158e-05,0.003076387259940115,0.00127071849867545,0.00043503891139323714,0.0,0.003098858519725347,0.016652793788783364,0.005085111619325334,0.006275316021058698,0.0002806114024708011,0.0022979962924222523,6.9164445910584834e-06,8.739771655414694e-05,1.9682324188948238e-05,8.727020058326544e-06,1.517216771237798e-05,4.839313712182748e-06,0.0,0.00019938697878232962,0.00011803558297521733,0.0001240308201513331,0.00010871200101307734,4.894916114038932e-06,0.0035261222704196537,2.5271941437880523e-05,4.363517904499111e-07,0.00015114319093476836,4.488019810848182e-06,7.409544300531412e-06,0.0,0.00013210528094698617,9.100864581080647e-06,0.0,0.000152394541154771,6.419171950871928e-05,2520
0.07788532020320642,0.06675785050684818,0.02042408577612091,0.07765329856903906,0.0950084005620693,0.023543298488422904,0.02050013911808342,0.005615777582429469,0.004206291996511389,0.014426783634190839,6.140304304648578e-05,0.0048658296536960655,0.0,0.0032609675672473836,0.0013115093858600737,0.01010273692625924,0.00023902591670681348,0.0018187494085850997,0.038527355511625075,0.00011060990407144665,1.5216951354494464e-05,0.00015796159879571703,0.0004121724662772238,0.00016417371380325464,2.653728133106367e-07,0.013871311405623886,0.00012555142265581302,0.0004759544082107777,9.462571881908056e-05,0.00039504889006063615,0.011477051219795864,0.0053515763110559495,0.0008977139488861317,0.005090694467232314,0.00431810147502509,0.000540408055491517,0.0025759703254131052,0.0,0.003284224680471482,0.005460423461469816,0.005426745852072903,0.0036796806803913915,0.0064073642686627505,0.018763275781448204,0.0006340234986732385,0.0013112947076591064,0.006088882225851015,0.0038494162205144696,0.0034584390308077515,0.0,0.0001836695089068364,0.001798217421503197,0.004571416588803285,0.0023068954052386475,0.003120168094201729,0.004326683056050083,0.001409631835195551,0.0021493281388301516,0.002404360444749569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004516707721512912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12215421999772735,0.0041968318410374435,0.020247879569466973,0.02568316234279007,0.01761084996124069,0.003012594768870755,0.01693954717931869,0.0,0.02003548108776891,0.016279176236406668,0.02782522142098428,0.00781798095269725,0.022764446027664687,0.054175287369172404,1.552806859823133e-05,0.0,0.0045864244382884415,0.0008106889770969921,0.0002951548600278475,2.24347721896068e-09,0.0028467449725318762,0.015254481966157387,0.004781332951196147,0.006909932080874255,0.0004786588398680618,0.00246505173330649,1.8523809312555867e-05,8.02213125000745e-05,1.0267465549187198e-05,9.174618742526786e-05,0.0,9.227704571716951e-05,0.0,0.0,9.173823998372555e-05,0.0007127996679309166,0.00011184282888029877,2.465628444136875e-07,0.003518055719333814,1.0032828032489253e-05,3.659602081279979e-05,2.695416507907361e-06,3.9497821609138774e-05,0.0,0.0,0.0003101443163935143,3.5113091935283893e-06,0.0,0.00015491025645771313,9.413317659857034e-05,2311
0.08677311532328456,0.05157670360804971,0.02143145672250573,0.07121763828739192,0.09528492248075252,0.019252345955955725,0.037148207859143245,0.006856642749964123,0.0031138397094853383,0.01333881650713825,0.00013555398866959393,0.0033254725075220074,0.0,0.001705415234420271,0.0019410964496360335,0.008641050398741449,0.0008723395113373054,0.0016793758365062621,0.032863411386062635,0.0004941994370329915,3.525264122007425e-05,0.0,0.00040996796253920775,0.0007509805622326567,0.0,0.017913935943473267,0.0005162549596148534,0.0007200319217462257,0.00014168245070252493,0.0011631382812630198,0.010489310197289343,0.0055550540237732085,0.001911516158698747,0.007187462364090944,0.005496663203829937,0.00047738198205840424,0.00328369294458747,0.0,0.00372337246302891,0.006853056066955507,0.008333101333504608,0.0023763447805297995,0.009470316660542108,0.016708667725154214,0.0009483500358304589,0.0009689646674978218,0.006372088849827465,0.0037359056338494025,0.008180459629985773,0.0,6.849699667083873e-08,0.0010386681223156313,0.012334780272724957,0.0015216253953083804,0.001597956080448524,0.00717611579711809,0.0012446195000406022,0.0019696795828867152,0.0026263981604895716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047129860027995355,0.0,0.0,0.0,0.0,0.00016943313866638895,0.0,0.0,0.0,0.0,0.0,0.0,0.11210170688142582,0.003959972657999229,0.01771034757951804,0.01699253078342742,0.016842082338611602,0.002640367553561182,0.0166800947642933,3.0267911938895644e-05,0.02366371065383381,0.01668204115255818,0.030594686133768506,0.011243190725678066,0.023737160310079046,0.05366235711306341,8.252594884713243e-05,0.0,0.002656960635346828,0.0014090640655415867,0.0017381063544338136,0.0,0.0033032337307501492,0.008847690880362673,0.002988406801169845,0.007090938618504768,0.0006586674330512921,0.002885380872118414,0.0006886281867670263,8.904328125125951e-05,1.6293953973800605e-05,3.802164957314902e-06,1.2019010302251278e-06,8.421490465313972e-06,0.0,0.0001488098444022791,2.102797410062055e-05,0.00022451760323843417,0.00026310674370405194,7.3264956716163615e-06,0.004164174282959164,9.707787330606629e-06,0.0,1.4719732104467807e-05,0.00014276164906250222,2.315628398366699e-06,0.0,0.00016186079888565687,1.8450215992564841e-06,0.0,0.0,6.205561299440785e-05,2854
0.08533722464756767,0.05684638659504382,0.029258023001138198,0.0743810659575884,0.09336881757438402,0.01976907353343121,0.02456754841968122,0.004653488414237668,0.004995015165437347,0.014196342023386788,9.759563842633665e-05,0.0027846937725047264,0.0,0.002090176134525019,0.0018141622125255725,0.009957109576550152,0.0005556296142907382,0.00044474434732427184,0.03774459133978702,0.00023486529796199214,2.7601101156119382e-05,0.0,0.0004795669824751399,0.0007251047937761454,0.0,0.011068206298127875,0.0005396868827926204,0.000562086254992939,0.00037739566898521297,0.0019557411996120105,0.010588799764592987,0.006344257024466333,0.0024733389970631793,0.0063004859533191465,0.005046954556364423,0.00040303028901688727,0.0018838460710647697,0.0,0.0024689295394988244,0.0067904723999548085,0.006006045750709735,0.002376508072809649,0.008541071142667396,0.01958714886352789,0.0008284009427078155,0.0014107175853836384,0.007230199777457131,0.00482356964907866,0.00854557102232736,0.0,7.974930550721177e-05,0.00021314669087124552,0.00867600465591265,0.001988914580150064,0.0016739603583250222,0.006321822442655695,0.0020629895475877927,0.003052231362746071,0.00216519663032247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035993422163657527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187480975324776,0.003684919185605362,0.015845583544392562,0.026176737284242153,0.014592623100263779,0.006098815357804677,0.01941895313140868,3.491212849698134e-05,0.026023566218361046,0.01481133660277765,0.02848220455649598,0.006482151337603909,0.02186645396606829,0.05184450891077905,7.79674983597983e-06,0.0,0.0005241951779866496,0.0012419694045665423,0.0004377937014715989,5.439224433736186e-08,0.002404074308739189,0.013857198416939108,0.0023588697377249037,0.0058673492557428705,0.0008920082240487489,0.0026291056992042827,0.0001361780380502969,6.24328062496763e-05,0.0,1.6310348895897563e-05,5.1926160527459215e-05,1.3751260690619595e-05,0.0,0.0006270503380674453,2.9638227375691855e-06,0.0,0.00015102475343977873,7.837347659830731e-06,0.003724133578697267,2.0894903385856996e-05,0.0,7.844716967290885e-06,0.00014098418294942856,2.4815089801285964e-06,0.0,0.00023408279088564418,1.0010212696745115e-05,0.0,0.0,0.00014416766367242618,3237
0.0838749991919253,0.06692926177626728,0.01962400033518284,0.08084499778311219,0.10157087385341472,0.02249528862996247,0.021087149723718047,0.004291185174282821,0.004926438639800628,0.012001758685325221,0.0008776553262880393,0.0046708420952850365,0.0,0.002000002299277025,8.185586256919707e-05,0.009944418385720811,0.00024063444155961785,0.0026298482146869208,0.029422570407912095,0.00012257300822867586,5.730790372717589e-07,8.379917057038105e-05,0.00029847639058571275,0.00032412757058050825,0.0,0.012060976696028696,0.0002454356191495445,0.0005717312226335336,0.001020461205632531,0.002154428420901279,0.010440607397406876,0.006417869580321942,0.0006944792629005142,0.005093305207220741,0.002359374007821763,0.0010718865493193875,0.0020151519269451953,0.0,0.0032495858477189976,0.003649711191899904,0.005906053001659942,0.0017124077337108184,0.011302643777425033,0.02115603754740359,0.0007957957870579563,0.0018927932270414735,0.005904879824583141,0.001762432896912577,0.00205815033251007,0.0,0.0015384598213709117,0.002936364830748845,0.005407627433811859,0.0021146596115834155,0.0014658637962867034,0.008098711160538985,0.00087257673240525,0.000872205319077958,0.0017712374607469071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000425845952276717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224127280709616,0.003639901533592188,0.018804031988635526,0.027852309557103883,0.019240879725408958,0.002695946657247867,0.016618427829827694,5.781937287769354e-08,0.024240630540331036,0.014032996059327852,0.025994091272143163,0.007785402161588782,0.019007405773535824,0.0577202223299739,2.3241891448400147e-05,1.430672725621297e-05,0.004028165844918556,0.0010098313691410297,0.0002484004906068377,0.0,0.002004359622740621,0.0175160199350802,0.007025719542851753,0.005022473961728862,0.0003330993466617827,0.0011828485798386647,6.380598909892354e-05,8.432663941864851e-05,1.678345604385599e-05,7.928950226172558e-05,1.313489858683743e-05,0.00014785648549875375,0.0,0.00019624387812912098,8.14890181602143e-05,3.628949185831925e-05,0.0001884187192482816,8.52290816686738e-06,0.0027464215919906793,4.731806831481708e-05,5.931895784380384e-06,0.0,4.527423392569472e-05,0.0,0.0,0.0003628178177940146,1.733274375407892e-06,0.0,3.046650150721282e-05,7.296570166500444e-06,2610
0.08920472453712606,0.07181036370513788,0.024154047942733337,0.05845386015498956,0.08856468829201702,0.02333264205861744,0.023747158195153415,0.0025906324439097387,0.004383599267204313,0.013608095875491595,0.00021407062706898844,0.0057191841022093326,0.0,0.0029743683748202792,0.00035821393073932954,0.0144633701746881,0.0004090732733984451,0.0016659246712745894,0.03870433555530558,1.585859346605031e-05,0.00040060591265574704,0.00012053460034115035,0.00047603050131964504,0.003128708997522355,0.0,0.014691459172123006,0.00011132149065720515,0.0005627284842641784,0.0010692058558677941,0.0020784750496330422,0.010709276005728569,0.005826812637049838,0.0003917598006216406,0.005842522674313459,0.0013842817139470209,0.0017965952338959547,0.0023445831301748122,0.0,0.0015889060021786238,0.002893569904839361,0.00432272131826772,0.004122496213279305,0.01173168710561646,0.01821524668307397,0.0006460829051948015,0.0008228600496919483,0.004970331898767375,0.0033527183848217983,0.003204471547355193,0.0,0.0006992704787200077,0.0006091613901681151,0.003749312157857406,0.0015665403377651632,0.0017553304621288686,0.007802632186266605,0.000452132841375348,0.0008974283946064994,0.002144003201475084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005408003534146652,0.0,0.0,0.0,0.0,5.871504249525671e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.12526748821552944,0.0036542518176556934,0.0172394486970079,0.02849155643301919,0.017344865615908332,0.0028622160515604737,0.021690674771310363,0.0,0.018969838118577578,0.015217840207732146,0.028068699861654244,0.008072179491397422,0.02104906283060076,0.05503409790506705,2.2521574657927208e-05,0.00011913495123725226,0.0039112968182283495,0.00030301625850156675,0.000391319291811211,8.526960060855606e-08,0.0031541396526189166,0.015309044366369744,0.00434742255203842,0.005714076524228003,0.00023958538084866302,0.0011896219697028882,0.00021538045842227956,4.8057018825892306e-05,1.4508671047901932e-05,1.4398286091386614e-05,0.0,0.00024989093786580315,0.0,0.00020536025419172913,2.987680784280518e-05,0.0008165426107306749,0.00026740552092464583,5.187815832143675e-06,0.0034194159159118037,1.62225037266776e-05,8.392647547054805e-07,0.00010140186977332972,3.4612198087533355e-05,0.0,0.0,0.00048163060936342103,5.033948544972633e-07,0.0,0.00014074114768372208,9.932903717164268e-06,2401
0.09532528956911472,0.06863962760523536,0.02223395698383678,0.07645430859205567,0.08598233409108062,0.019319880086798708,0.025033196935686935,0.0032197418579452313,0.00457538791270238,0.013279032333760937,6.0887512909898203e-05,0.004533722124988687,0.0,0.0031539016130493337,0.0002884512271592186,0.012508437045969578,0.0009699537829613586,0.0018156669239317615,0.03324751419276565,0.00013535471112563027,0.0,0.00010858529787593266,0.0006927273660646585,0.0008704537525173974,0.0,0.019558538536708935,0.0001415153860365707,0.0003800165056797296,0.0013424103146297173,0.0016663171895450442,0.008451247303690283,0.00596275334666119,0.0012720131996535188,0.005519039657969351,0.0016196481701463807,0.0007074272913547729,0.0035050540674560838,0.0,0.0029316813709589933,0.006153120871282883,0.00827175058957336,0.0036387607850776084,0.01470700071935812,0.023178346919601484,0.0008014381912225923,0.0023612768029654414,0.0046867808023086256,0.0016248596305606909,0.005909752964660514,0.0,0.0013448943059704542,0.0009086955522203072,0.006662780696248234,0.0016994421491110042,0.0005836421921141782,0.004742881871126167,0.0015289027339846191,0.0015302763476753231,0.001692237103285082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010103303287073775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256236871640756,0.003274117014406335,0.01784935424095947,0.023296665033180217,0.012048925859383943,0.0013934849103018074,0.015515989161522897,0.0,0.02670910289625465,0.013545370467371786,0.02364389029562078,0.007230919901890193,0.020561901854958008,0.0526221974422984,0.0,8.444811772187518e-05,0.0029697846802191176,0.0009837228906566943,0.00016492745596135875,6.955873913620491e-06,0.0014594616573423544,0.01345296054312495,0.0026607316790172334,0.00466909010762562,0.0004994252044296756,0.002395936630721025,0.0010967234518806635,0.00010362764484045705,6.744707679428288e-06,7.586195239148407e-06,3.979731488829774e-05,0.0006474350558718777,4.530166683302343e-06,0.00013259229789102192,0.00027246914161706775,2.715217133300575e-05,0.0013727082303912246,7.890508210139567e-06,0.004287738323294811,1.7540358375231497e-05,7.051232101546131e-07,1.8552600685808173e-05,3.806682797022675e-05,0.0,0.0,0.0006086524165031153,0.0,0.0,7.594632115359483e-05,2.7244642242754986e-05,2944
