run,fold,test_bases,RF
ward,0,"[0, 1]",0.8568998470362259
ward,1,"[2, 3]",0.8992490421304615
ward,2,"[4, 5]",0.931859134690925
ward,3,"[6, 7]",0.8715784258851531
ward,4,"[8, 9]",0.953234840368203
ward,5,"[10, 11]",0.9551251719394132
ward,6,"[12, 13]",0.9512940247877804
ward,7,"[14, 15]",0.8908530065142014
ward,8,"[16, 17]",0.9261705740127617
ward,9,"[18, 19]",0.9187382302536876
