hand_acc16_x,hand_acc16_y,hand_acc16_z,hand_acc6_x,hand_acc6_y,hand_acc6_z,hand_gyro_x,hand_gyro_y,hand_gyro_z,hand_mag_x,hand_mag_y,hand_mag_z,hand_temperature,n_test
0.19193369105645752,0.023865808878097593,0.05252795917803003,0.17442235695397862,0.019550799058065255,0.05585202423606992,0.011021490985515891,0.027962085720432475,0.04176082719764481,0.11179568867033109,0.08168477363439289,0.08625227139908032,0.12137022303190358,34388
0.1777162605505524,0.02860189626745119,0.060249487843779134,0.16819648204303914,0.026446612277911518,0.06000656431373048,0.009207386138641077,0.02795797181880411,0.039749097520039064,0.1254975279564103,0.08274913461183164,0.07355180973368496,0.12006976892412498,37201
0.16615187772232684,0.02691246946178303,0.06928739857033624,0.15361694718525054,0.02360287422311435,0.07117791410351537,0.014378633977312049,0.026717310725324843,0.041554797260645676,0.11980780105804903,0.07947452933764013,0.07719686085235691,0.13012058552234507,34868
0.18938610532501102,0.02712181593161513,0.05808127960455649,0.16736097563296626,0.02254866736122883,0.05764723826948686,0.013549677709301119,0.0274060917545288,0.03913740522440225,0.1261310646009109,0.07648655285471548,0.07084298608744793,0.12430013964382906,36238
0.18244062667821923,0.022442132436434666,0.05029982547878175,0.1885214090120614,0.021919801295809786,0.058219116681123236,0.011245219710897833,0.02703125785616913,0.040770955369030616,0.1071784164800025,0.05972421822897474,0.07322486457481651,0.15698215619767855,37843
0.18705335714692609,0.023588940478163303,0.05171882086173998,0.16616527124549446,0.02133546465352072,0.0539517504054868,0.013645468819824107,0.03524736658181342,0.043112407736537656,0.11798017141264219,0.0746318005548215,0.07675180465568293,0.1348173754473469,35969
0.20381389311178746,0.021810570203811885,0.04897548777031626,0.18012688775717842,0.01868364780496235,0.052552875047767116,0.01083048482802779,0.029413846405187988,0.037649787340890896,0.12121517427806593,0.07071148109576411,0.07261126669713006,0.1316045976591098,35536
0.16309549198804685,0.027203312748255423,0.05894654670686301,0.14832962411387643,0.025333637827107205,0.055197778420588865,0.005954654840358995,0.01744816106576249,0.031977987242723736,0.13468274704500735,0.10672844494494442,0.09475493551838024,0.13034667753808507,36481
