run,fold,RF
GeometricMovingAverage,0.0,0.6874714336498908
GeometricMovingAverage,1.0,0.855026779736666
GeometricMovingAverage,2.0,0.5634010230971942
GeometricMovingAverage,3.0,0.8054655658898526
GeometricMovingAverage,4.0,0.7958314716009146
GeometricMovingAverage,5.0,0.8324324324324325
GeometricMovingAverage,6.0,0.5909804149474052
GeometricMovingAverage,7.0,0.4963527579706581
GeometricMovingAverage,8.0,0.2788272010512483
GeometricMovingAverage,9.0,0.8675503711558855
