RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.9484791474784797,0.8962386246873517,0.9336819383649996,0.721541817405426,0.8080015486071966,0.8419180318482964,0.831493275746219,0.8936198144472838,0.8438203712081105,0.7913480068137734,0.8826577258293117,0.8797187340615811,0.5827697989521078,ward
