run,fold,test_bases,RF
D_incremental_I_,0,[0],0.2881571174943637
D_incremental_I_,1,[1],0.07684559127049712
D_incremental_I_,2,[2],0.1755371116376645
D_incremental_I_,3,[3],0.285314089680918
D_incremental_I_,4,[4],0.45700333198529774
D_incremental_I_,5,[5],0.33135304048158826
D_incremental_I_,6,[6],0.07249050071544683
D_incremental_I_,7,[7],0.4774124081122404
D_incremental_I_,8,[8],0.1910456874165743
D_incremental_I_,9,[9],0.38345466342000756
D_incremental_I_,10,[10],0.39287512154881327
D_incremental_I_,11,[11],0.2590688755068087
