run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.26791560567479084
D_recorrente_I_,1,[1],0.6357462019660411
D_recorrente_I_,2,[2],0.36032161555721764
D_recorrente_I_,3,[3],0.02781818181818182
D_recorrente_I_,4,[4],0.3936208771293947
D_recorrente_I_,5,[5],0.5097087378640777
D_recorrente_I_,6,[6],0.5646398503274088
D_recorrente_I_,7,[7],0.5740474478792236
D_recorrente_I_,8,[8],0.4203307785397338
D_recorrente_I_,9,[9],0.5907643312101911
D_recorrente_I_,10,[10],0.5384311400908911
D_recorrente_I_,11,[11],0.31655071402416696
