run,labels,RF
D_recorrente_I_,"[0.0, 1.0, 2.0, 3.0]","[[12581, 1066, 407, 3979], [2055, 5110, 670, 5604], [4082, 2404, 1093, 6978], [6751, 1728, 775, 8946]]"
