run,fold,test_bases,RF
rs_default,0,[3],0.930631704410012
rs_default,1,[4],0.9829956584659914
rs_default,2,[5],0.8860485268630849
rs_default,3,"[0, 1]",0.8408730158730159
rs_default,4,"[0, 2]",0.8251839030722631
rs_default,5,"[0, 7]",0.7925718290119131
rs_default,6,"[0, 8]",0.897126969416126
rs_default,7,"[6, 1]",0.896551724137931
rs_default,8,"[6, 2]",0.8875468554768846
rs_default,9,"[6, 7]",0.9347826086956522
rs_default,10,"[6, 8]",0.9621280432822362
