scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
drift,PageHinkley,7,31.109320541843772,4.444188648834825,0.20922469371637037,0.009219074699634639
