run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.4447347266881029
I_recorrente_D_,1,[1],0.45839905362776023
I_recorrente_D_,2,[2],0.548046875
I_recorrente_D_,3,[3],0.38612459546925565
I_recorrente_D_,4,[4],0.4435215946843854
I_recorrente_D_,5,[5],0.5506147540983607
I_recorrente_D_,6,[6],0.5069006309148265
I_recorrente_D_,7,[7],0.7130681818181818
I_recorrente_D_,8,[8],0.6716694078947368
I_recorrente_D_,9,[9],0.6033203125
I_recorrente_D_,10,[10],0.4660947712418301
I_recorrente_D_,11,[11],0.4691666666666667
