RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.5979966711611436,0.46982489476888123,0.5235956086900483,0.4111126453765273,0.21171992622220165,0.09892875013781281,0.24662010380507762,0.5192418915470604,0.5844855533615154,0.8481286822942721,0.22637796912274202,0.6324136533720116,usc_had
