run,fold,test_bases,RF
I_incremental_I_,0,[0],0.6164422801489544
I_incremental_I_,1,[1],0.28579340902797007
I_incremental_I_,2,[2],0.2476242193863698
I_incremental_I_,3,[3],0.23745544282972306
I_incremental_I_,4,[4],0.07575757575757576
I_incremental_I_,5,[5],0.0
I_incremental_I_,6,[6],0.18366770274088726
I_incremental_I_,7,[7],0.45286713286713287
I_incremental_I_,8,[8],0.1542095026396221
I_incremental_I_,9,[9],0.6990675332014693
I_incremental_I_,10,[10],0.399624765478424
I_incremental_I_,11,[11],0.04853304085549767
