run,fold,test_bases,RF
I_incremental_I_,0,[0],0.549934435029011
I_incremental_I_,1,[1],0.23014017638922551
I_incremental_I_,2,[2],0.15067222930834223
I_incremental_I_,3,[3],0.14659624273650135
I_incremental_I_,4,[4],0.06528898663009386
I_incremental_I_,5,[5],0.0
I_incremental_I_,6,[6],0.19175627396027414
I_incremental_I_,7,[7],0.4236869690819987
I_incremental_I_,8,[8],0.12960246596204872
I_incremental_I_,9,[9],0.6198402489833621
I_incremental_I_,10,[10],0.36869614289920505
I_incremental_I_,11,[11],0.03237534828069354
