run,fold,test_bases,RF
D_incremental_I_,0,[0],0.36423529411764705
D_incremental_I_,1,[1],0.18110423607805806
D_incremental_I_,2,[2],0.5493225576420252
D_incremental_I_,3,[3],0.15955951265229615
D_incremental_I_,4,[4],0.29278041468898325
D_incremental_I_,5,[5],0.4245638849599246
D_incremental_I_,6,[6],0.28917449332674244
D_incremental_I_,7,[7],0.42285041224970554
D_incremental_I_,8,[8],0.29333333333333333
D_incremental_I_,9,[9],0.38741900647948163
D_incremental_I_,10,[10],0.27826707926684124
D_incremental_I_,11,[11],0.2695487833687692
