RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9508937019406359,0.7444368658034182,0.417244365940035,0.8869399830441962,0.6536183652831508,0.6272149058026649,0.7771945932318013,0.756770850877179,pamap2D
