RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8923599097627907,0.7391417973628039,0.8500329576547083,0.6935344166394315,0.7119426078928293,0.7975284456450658,0.8622950700131945,0.7392582080080116,0.48866034617108084,0.42437696997444735,0.5191424243806289,0.6839690667388663,0.8120861578594205,ward
