run,fold,test_bases,RF
D_incremental_D_,0,[0],0.48508709138630396
D_incremental_D_,1,[1],0.7260145437485339
D_incremental_D_,2,[2],0.681136543014996
D_incremental_D_,3,[3],0.6988494247123562
D_incremental_D_,4,[4],0.6526084836665041
D_incremental_D_,5,[5],0.5138646015488384
D_incremental_D_,6,[6],0.592943405162207
D_incremental_D_,7,[7],0.5916863983162326
D_incremental_D_,8,[8],0.6641697877652933
D_incremental_D_,9,[9],0.6382521489971347
D_incremental_D_,10,[10],0.6107578166401696
D_incremental_D_,11,[11],0.674048270714108
