RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9785209735237952,0.8779769903467879,0.8627182309334677,0.9216426191499099,0.5478875269021704,0.13185533428222534,0.7486329822495683,0.8825573743447138,pamap2D
