run,fold,test_bases,RF
I_incremental_D_,0,[0],0.5640807047456664
I_incremental_D_,1,[1],0.6955650929899857
I_incremental_D_,2,[2],0.5543199315654406
I_incremental_D_,3,[3],0.6144879267277269
I_incremental_D_,4,[4],0.5106855398279212
I_incremental_D_,5,[5],0.5592195658147843
I_incremental_D_,6,[6],0.461205731278724
I_incremental_D_,7,[7],0.47476475620188197
I_incremental_D_,8,[8],0.4427394146064223
I_incremental_D_,9,[9],0.4747725392886683
I_incremental_D_,10,[10],0.3902902088418769
I_incremental_D_,11,[11],0.6538139145012574
