RF__class_0,RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8852196909939686,0.9584347737171605,0.891020631800156,0.9944634325648376,0.986382343105572,0.9755836232018715,0.9545094858360456,0.9871771415169344,0.9597043409664421,0.9912952597814405,0.9122303969968524,0.8640295335643806,0.9767638520933376,dados_mhealth
