run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.47349570200573066
D_recorrente_D_,1,[1],0.6606050008742788
D_recorrente_D_,2,[2],0.7122998416329404
D_recorrente_D_,3,[3],0.6836581709145427
D_recorrente_D_,4,[4],0.5389347864299525
D_recorrente_D_,5,[5],0.40599407562293083
D_recorrente_D_,6,[6],0.5249648382559775
D_recorrente_D_,7,[7],0.533800350262697
D_recorrente_D_,8,[8],0.6547829156371338
D_recorrente_D_,9,[9],0.6645116197798357
D_recorrente_D_,10,[10],0.6045363087616609
D_recorrente_D_,11,[11],0.6842745438748914
