run,fold,test_bases,RF
D_gradual_D_,0,[0],0.12126068376068376
D_gradual_D_,1,[1],0.3147801683816651
D_gradual_D_,2,[2],0.21637848222862632
D_gradual_D_,3,[3],0.345196557338916
D_gradual_D_,4,[4],0.4774193548387097
D_gradual_D_,5,[5],0.25106182161396884
D_gradual_D_,6,[6],0.2470108695652174
D_gradual_D_,7,[7],0.25
D_gradual_D_,8,[8],0.2835633626097867
D_gradual_D_,9,[9],0.3049457815392753
D_gradual_D_,10,[10],0.5123281175912755
D_gradual_D_,11,[11],0.20591341077085534
