run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.8381301558203483
D_recorrente_D_,1,[1],0.7706618962432916
D_recorrente_D_,2,[2],0.8543392149801945
D_recorrente_D_,3,[3],0.7941232955636643
D_recorrente_D_,4,[4],0.7307553956834533
D_recorrente_D_,5,[5],0.817825311942959
D_recorrente_D_,6,[6],0.6695448821730527
D_recorrente_D_,7,[7],0.8740369109478588
D_recorrente_D_,8,[8],0.796098970561676
D_recorrente_D_,9,[9],0.7829817661780479
D_recorrente_D_,10,[10],0.8032971150243536
D_recorrente_D_,11,[11],0.8553146107358692
