run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.8614176815983581
D_recorrente_D_,1,[1],0.8751471050536073
D_recorrente_D_,2,[2],0.8717853850649657
D_recorrente_D_,3,[3],0.7730178888319875
D_recorrente_D_,4,[4],0.8211523713908071
D_recorrente_D_,5,[5],0.6413542730555684
D_recorrente_D_,6,[6],0.5122274460683823
D_recorrente_D_,7,[7],0.8234077873732091
D_recorrente_D_,8,[8],0.6943516788502716
D_recorrente_D_,9,[9],0.7199169411049506
D_recorrente_D_,10,[10],0.6022398428767253
D_recorrente_D_,11,[11],0.828251793727767
