run,fold,test_bases,RF
I_incremental_D_,0,[0],0.4455811310031259
I_incremental_D_,1,[1],0.5258941344778255
I_incremental_D_,2,[2],0.2529227259766182
I_incremental_D_,3,[3],0.6003330557868443
I_incremental_D_,4,[4],0.43186233694143766
I_incremental_D_,5,[5],0.43995603187688925
I_incremental_D_,6,[6],0.3773992971073263
I_incremental_D_,7,[7],0.49016253207869975
I_incremental_D_,8,[8],0.40238704177323104
I_incremental_D_,9,[9],0.3314033636614282
I_incremental_D_,10,[10],0.3205858421480879
I_incremental_D_,11,[11],0.40430287789885444
