run,fold,test_bases,RF
I_incremental_D_,0,[0],0.43719109962545427
I_incremental_D_,1,[1],0.515967603726445
I_incremental_D_,2,[2],0.24999229305732762
I_incremental_D_,3,[3],0.6009753745637424
I_incremental_D_,4,[4],0.4158749511377766
I_incremental_D_,5,[5],0.42704010184116276
I_incremental_D_,6,[6],0.40687167981107586
I_incremental_D_,7,[7],0.4735963742970578
I_incremental_D_,8,[8],0.36271358342154525
I_incremental_D_,9,[9],0.3508363629069673
I_incremental_D_,10,[10],0.348028625954103
I_incremental_D_,11,[11],0.4127002107703138
