scenario,detector,n_folds,n_cols_features,mem_X_train_mb_mean,mem_X_train_mb_std,mem_X_train_mb_max,mem_X_train_mb_min,mem_X_test_mb_mean,mem_X_test_mb_std,mem_X_test_mb_max,mem_X_test_mb_min,mem_catch22_cache_mb
drift,HDDMAverage,10,24,61.35970230102539,0.2709656493810569,61.876041412353516,60.966373443603516,6.8178565979003904,0.27096564938105694,7.211185455322266,6.301517486572266,0.0
