scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
drift,HDDMAverage,10,156.77971800416708,15.677971800416708,0.2396523263171567,0.046783431155750364
