run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.6663423513250504
D_recorrente_D_,1,[1],0.5508690973675154
D_recorrente_D_,2,[2],0.6202337612508255
D_recorrente_D_,3,[3],0.3352484126268187
D_recorrente_D_,4,[4],0.6777613323057642
D_recorrente_D_,5,[5],0.48692967085293215
D_recorrente_D_,6,[6],0.43485912880756983
D_recorrente_D_,7,[7],0.5288194742530119
D_recorrente_D_,8,[8],0.6375032955318211
D_recorrente_D_,9,[9],0.5174776761957328
D_recorrente_D_,10,[10],0.5101416923159685
D_recorrente_D_,11,[11],0.6465086991719559
