scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
baseline,,10,5.044730758294463,0.5044730758294463,0.05758562942993564,0.018499196033349697
