run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.07386739981621858
I_recorrente_D_,1,[1],0.27002658042402533
I_recorrente_D_,2,[2],0.1486518897232741
I_recorrente_D_,3,[3],0.21461892886005574
I_recorrente_D_,4,[4],0.33207383015866104
I_recorrente_D_,5,[5],0.23558827890406742
I_recorrente_D_,6,[6],0.42276336272273946
I_recorrente_D_,7,[7],0.23133473643205438
I_recorrente_D_,8,[8],0.2576889814075882
I_recorrente_D_,9,[9],0.2212978742925859
I_recorrente_D_,10,[10],0.3202410338209757
I_recorrente_D_,11,[11],0.12010469707404335
