run,fold,test_bases,n_train_samples,n_test_samples,n_features_common_train,n_features_after_nan_train
occ,0,"[0, 2]",7008,2288,442,290
occ,1,"[0, 3]",6356,2940,442,309
occ,2,"[0, 4]",7009,2287,442,328
occ,3,"[0, 5]",7075,2221,442,290
occ,4,"[0, 6]",7024,2272,442,328
occ,5,"[1, 2]",5691,3605,442,290
occ,6,"[1, 3]",5039,4257,442,290
occ,7,"[1, 4]",5692,3604,442,290
occ,8,"[1, 5]",5758,3538,442,290
occ,9,"[1, 6]",5707,3589,442,328
