run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.17734407872326624
D_recorrente_I_,1,[1],0.5031480986735792
D_recorrente_I_,2,[2],0.3611380792682313
D_recorrente_I_,3,[3],0.14911002875233284
D_recorrente_I_,4,[4],0.1782897579130794
D_recorrente_I_,5,[5],0.2806955442427123
D_recorrente_I_,6,[6],0.4505760263719928
D_recorrente_I_,7,[7],0.3093085697330543
D_recorrente_I_,8,[8],0.05701014921674172
D_recorrente_I_,9,[9],0.34171300050497283
D_recorrente_I_,10,[10],0.5081970072681548
D_recorrente_I_,11,[11],0.137294109239396
