run,fold,test_bases,RF
ward,0,"[0, 1]",0.8589726143902024
ward,1,"[2, 3]",0.8714540702492509
ward,2,"[4, 5]",0.9223981649339599
ward,3,"[6, 7]",0.763325797538307
ward,4,"[8, 9]",0.9290124989653175
ward,5,"[10, 11]",0.8962670625294181
ward,6,"[12, 13]",0.9242168843938755
ward,7,"[14, 15]",0.8818299852129693
ward,8,"[16, 17]",0.8901829054465588
ward,9,"[18, 19]",0.8858834968620172
